onset	duration	value	HED
1575.459961	0	checker-right	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Rightward, Target
1576.076172	0	press-right	Agent-action, Experiment-participant, Participant-response, (Press, Keyboard-key)
1576.326172	0	face-upright	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Face, Upward
1577.141602	0	checker-left	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Leftward, Target
1577.661133	0	press-left	Agent-action, Experiment-participant, Participant-response, (Press, Keyboard-key)
1578.074219	0	face-inverted	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Face, (Rotated, Downward)
1579.073242	0	face-upright	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Face, Upward
1579.855469	0	face-inverted	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Face, (Rotated, Downward)
1580.854492	0	checker-right	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Rightward, Target
1581.304688	0	press-right	Agent-action, Experiment-participant, Participant-response, (Press, Keyboard-key)
1581.686523	0	house-inverted	Sensory-event, Experimental-stimulus, Visual-presentation, Image, (Rotated, Downward)
1582.519531	0	checker-left	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Leftward, Target
1583.010742	0	press-left	Agent-action, Experiment-participant, Participant-response, (Press, Keyboard-key)
1583.301758	0	house-upright	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Upward
1584.067383	0	face-upright	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Face, Upward
1584.966797	0	checker-right	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Rightward, Target
1585.37207	0	press-right	Agent-action, Experiment-participant, Participant-response, (Press, Keyboard-key)
1585.982422	0	face-inverted	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Face, (Rotated, Downward)
1586.914063	0	checker-left	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Leftward, Target
1587.390625	0	press-left	Agent-action, Experiment-participant, Participant-response, (Press, Keyboard-key)
1587.796875	0	house-upright	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Upward
1588.662109	0	house-inverted	Sensory-event, Experimental-stimulus, Visual-presentation, Image, (Rotated, Downward)
1589.52832	0	face-upright	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Face, Upward
1590.360352	0	house-upright	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Upward
1590.540039	0	press-right	Agent-action, Experiment-participant, Participant-response, (Press, Keyboard-key)
1591.292969	0	face-inverted	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Face, (Rotated, Downward)
1592.225586	0	checker-left	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Leftward, Target
1592.599609	0	press-left	Agent-action, Experiment-participant, Participant-response, (Press, Keyboard-key)
1593.157227	0	house-inverted	Sensory-event, Experimental-stimulus, Visual-presentation, Image, (Rotated, Downward)
1594.023438	0	checker-right	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Rightward, Target
1594.567383	0	press-right	Agent-action, Experiment-participant, Participant-response, (Press, Keyboard-key)
1594.855469	0	checker-right	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Rightward, Target
1595.788086	0	checker-left	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Leftward, Target
1596.171875	0	press-left	Agent-action, Experiment-participant, Participant-response, (Press, Keyboard-key)
1596.586914	0	face-inverted	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Face, (Rotated, Downward)
1597.453125	0	face-upright	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Face, Upward
1598.402344	0	house-inverted	Sensory-event, Experimental-stimulus, Visual-presentation, Image, (Rotated, Downward)
1599.333984	0	house-upright	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Upward
1600.299805	0	face-inverted	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Face, (Rotated, Downward)
1601.06543	0	face-upright	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Face, Upward
1601.831055	0	checker-left	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Leftward, Target
1602.249023	0	press-left	Agent-action, Experiment-participant, Participant-response, (Press, Keyboard-key)
1602.713867	0	checker-right	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Rightward, Target
1603.09668	0	press-right	Agent-action, Experiment-participant, Participant-response, (Press, Keyboard-key)
1603.512695	0	house-inverted	Sensory-event, Experimental-stimulus, Visual-presentation, Image, (Rotated, Downward)
1604.27832	0	house-upright	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Upward
1605.061523	0	checker-right	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Rightward, Target
1605.448242	0	press-right	Agent-action, Experiment-participant, Participant-response, (Press, Keyboard-key)
1605.827148	0	face-upright	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Face, Upward
1606.743164	0	house-upright	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Upward
1607.708008	0	house-inverted	Sensory-event, Experimental-stimulus, Visual-presentation, Image, (Rotated, Downward)
1608.657227	0	checker-left	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Leftward, Target
1608.991211	0	press-left	Agent-action, Experiment-participant, Participant-response, (Press, Keyboard-key)
1609.65625	0	face-inverted	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Face, (Rotated, Downward)
1610.488281	0	face-upright	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Face, Upward
1611.4375	0	face-inverted	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Face, (Rotated, Downward)
1612.419922	0	house-inverted	Sensory-event, Experimental-stimulus, Visual-presentation, Image, (Rotated, Downward)
1613.285156	0	checker-right	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Rightward, Target
1613.674805	0	press-right	Agent-action, Experiment-participant, Participant-response, (Press, Keyboard-key)
1614.051758	0	house-upright	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Upward
1615.03418	0	checker-left	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Leftward, Target
1615.370117	0	press-left	Agent-action, Experiment-participant, Participant-response, (Press, Keyboard-key)
1615.799805	0	house-upright	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Upward
1616.582031	0	checker-right	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Rightward, Target
1617.126953	0	press-right	Agent-action, Experiment-participant, Participant-response, (Press, Keyboard-key)
1617.464844	0	checker-left	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Leftward, Target
1617.90332	0	press-left	Agent-action, Experiment-participant, Participant-response, (Press, Keyboard-key)
1618.462891	0	house-inverted	Sensory-event, Experimental-stimulus, Visual-presentation, Image, (Rotated, Downward)
1619.445313	0	face-inverted	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Face, (Rotated, Downward)
1620.261719	0	face-upright	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Face, Upward
1621.176758	0	face-inverted	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Face, (Rotated, Downward)
1622.15918	0	house-upright	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Upward
1622.974609	0	house-inverted	Sensory-event, Experimental-stimulus, Visual-presentation, Image, (Rotated, Downward)
1623.874023	0	checker-right	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Rightward, Target
1624.272461	0	press-right	Agent-action, Experiment-participant, Participant-response, (Press, Keyboard-key)
1624.839844	0	checker-left	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Leftward, Target
1625.302734	0	press-left	Agent-action, Experiment-participant, Participant-response, (Press, Keyboard-key)
1625.688477	0	face-upright	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Face, Upward
1626.654297	0	house-upright	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Upward
1627.537109	0	face-inverted	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Face, (Rotated, Downward)
1628.402344	0	face-upright	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Face, Upward
1629.18457	0	checker-left	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Leftward, Target
1629.663086	0	press-left	Agent-action, Experiment-participant, Participant-response, (Press, Keyboard-key)
1630.200195	0	checker-right	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Rightward, Target
1630.692383	0	press-right	Agent-action, Experiment-participant, Participant-response, (Press, Keyboard-key)
1631.132813	0	house-inverted	Sensory-event, Experimental-stimulus, Visual-presentation, Image, (Rotated, Downward)
1631.964844	0	face-upright	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Face, Upward
1632.897461	0	house-upright	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Upward
1633.712891	0	checker-right	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Rightward, Target
1634.235352	0	press-right	Agent-action, Experiment-participant, Participant-response, (Press, Keyboard-key)
1634.595703	0	checker-left	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Leftward, Target
1635.032227	0	press-left	Agent-action, Experiment-participant, Participant-response, (Press, Keyboard-key)
1635.511719	0	house-inverted	Sensory-event, Experimental-stimulus, Visual-presentation, Image, (Rotated, Downward)
1636.310547	0	face-inverted	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Face, (Rotated, Downward)
1637.175781	0	checker-right	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Rightward, Target
1637.858398	0	press-right	Agent-action, Experiment-participant, Participant-response, (Press, Keyboard-key)
1638.108398	0	house-inverted	Sensory-event, Experimental-stimulus, Visual-presentation, Image, (Rotated, Downward)
1639.074219	0	face-inverted	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Face, (Rotated, Downward)
1639.839844	0	house-upright	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Upward
1640.672852	0	checker-left	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Leftward, Target
1641.068359	0	press-left	Agent-action, Experiment-participant, Participant-response, (Press, Keyboard-key)
1641.637695	0	face-upright	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Face, Upward
1642.454102	0	face-inverted	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Face, (Rotated, Downward)
1643.418945	0	checker-left	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Leftward, Target
1643.884766	0	press-left	Agent-action, Experiment-participant, Participant-response, (Press, Keyboard-key)
1644.301758	0	house-upright	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Upward
1645.133789	0	face-upright	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Face, Upward
1646.116211	0	checker-right	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Rightward, Target
1646.539063	0	press-left	Agent-action, Experiment-participant, Participant-response, (Press, Keyboard-key)
1647.082031	0	house-inverted	Sensory-event, Experimental-stimulus, Visual-presentation, Image, (Rotated, Downward)
1647.930664	0	checker-left	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Leftward, Target
1648.31543	0	press-left	Agent-action, Experiment-participant, Participant-response, (Press, Keyboard-key)
1648.713867	0	house-upright	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Upward
1649.5625	0	checker-right	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Rightward, Target
1649.94043	0	press-right	Agent-action, Experiment-participant, Participant-response, (Press, Keyboard-key)
1650.544922	0	face-inverted	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Face, (Rotated, Downward)
1651.393555	0	face-upright	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Face, Upward
1652.326172	0	house-inverted	Sensory-event, Experimental-stimulus, Visual-presentation, Image, (Rotated, Downward)
1653.308594	0	checker-left	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Leftward, Target
1653.725586	0	press-left	Agent-action, Experiment-participant, Participant-response, (Press, Keyboard-key)
1654.224609	0	face-inverted	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Face, (Rotated, Downward)
